Time,refrigerator,kitchen_outlets1,kitchen_outlets2,microwave,lighting
2011-04-23 10:05:00,7,1,1,5,8
2011-04-23 10:06:00,7,1,1,5,8
2011-04-23 10:07:00,7,1,1,5,8
2011-04-23 10:08:00,7,1,1,5,8
2011-04-23 10:09:00,7,1,1,5,8
2011-04-23 10:10:00,7,1,1,5,8
2011-04-23 10:11:00,7,1,1,5,8
2011-04-23 10:12:00,7,1,1,5,8
2011-04-23 10:13:00,7,1,1,5,8
2011-04-23 10:14:00,7,1,1,5,8
2011-04-23 10:15:00,7,1,1,5,8
2011-04-23 10:16:00,7,1,1,5,8
2011-04-23 10:17:00,7,1,1,5,8
2011-04-23 10:18:00,7,1,1,5,8
2011-04-23 10:19:00,7,1,1,5,8
2011-04-23 10:20:00,7,1,1,5,8
2011-04-23 10:21:00,7,1,1,5,8
2011-04-23 10:22:00,7,1,1,5,8
2011-04-23 10:23:00,7,1,1,5,8
2011-04-23 10:24:00,7,1,1,5,8
2011-04-23 10:25:00,7,1,1,5,8
2011-04-23 10:26:00,7,1,1,5,8
2011-04-23 10:27:00,7,1,1,5,8
2011-04-23 10:28:00,7,1,1,5,8
2011-04-23 10:29:00,7,1,1,5,8
2011-04-23 10:30:00,7,1,1,5,8
2011-04-23 10:31:00,7,1,1,5,8
2011-04-23 10:32:00,7,1,1,5,8
2011-04-23 10:33:00,7,1,1,5,8
2011-04-23 10:34:00,7,1,1,5,8
2011-04-23 10:35:00,7,1,1,5,8
2011-04-23 10:36:00,7,1,1,5,8
2011-04-23 10:37:00,7,1,1,5,8
2011-04-23 10:38:00,7,1,1,5,8
2011-04-23 10:39:00,7,1,1,5,8
2011-04-23 10:40:00,7,1,1,5,8
2011-04-23 10:41:00,185,1,1,5,9
2011-04-23 10:42:00,185,0,1,5,9
2011-04-23 10:43:00,173,0,1,5,9
2011-04-23 10:44:00,172,0,1,5,9
2011-04-23 10:45:00,170,0,1,5,9
2011-04-23 10:46:00,169,0,1,5,9
2011-04-23 10:47:00,168,0,1,5,9
2011-04-23 10:48:00,167,0,1,5,9
2011-04-23 10:49:00,166,0,1,5,9
2011-04-23 10:50:00,165,0,1,5,9
2011-04-23 10:51:00,165,0,1,5,9
2011-04-23 10:52:00,164,0,1,5,9
2011-04-23 10:53:00,164,0,1,5,9
2011-04-23 10:54:00,162,0,1,5,9
2011-04-23 10:55:00,162,0,1,5,9
2011-04-23 10:56:00,162,0,1,5,9
2011-04-23 10:57:00,161,0,1,5,9
2011-04-23 10:58:00,158,1,1,5,9
2011-04-23 10:59:00,7,1,1,5,8
2011-04-23 11:00:00,7,1,1,5,8
2011-04-23 11:01:00,7,1,1,5,8
2011-04-23 11:02:00,7,1,1,5,8
2011-04-23 11:03:00,7,1,1,5,8
2011-04-23 11:04:00,7,1,1,5,8
2011-04-23 11:05:00,7,1,1,5,8
2011-04-23 11:06:00,6,1,1,5,8
2011-04-23 11:07:00,7,1,1,5,8
2011-04-23 11:08:00,7,1,1,5,8
2011-04-23 11:09:00,7,1,1,5,8
2011-04-23 11:10:00,7,1,1,5,8
2011-04-23 11:11:00,7,1,1,5,8
2011-04-23 11:12:00,7,1,1,5,8
2011-04-23 11:13:00,7,1,1,5,8
2011-04-23 11:14:00,7,1,1,5,8
2011-04-23 11:15:00,7,1,1,5,8
2011-04-23 11:16:00,7,1,1,5,8
2011-04-23 11:17:00,7,1,1,5,8
2011-04-23 11:18:00,7,1,1,5,8
2011-04-23 11:19:00,7,1,1,5,8
2011-04-23 11:20:00,7,1,1,5,8
2011-04-23 11:21:00,7,1,1,5,8
2011-04-23 11:22:00,7,1,1,4,8
2011-04-23 11:23:00,7,1,1,5,8
2011-04-23 11:24:00,7,1,1,5,8
2011-04-23 11:25:00,7,1,1,5,8
2011-04-23 11:26:00,7,1,1,5,8
2011-04-23 11:27:00,7,1,1,5,8
2011-04-23 11:28:00,7,1,1,5,8
2011-04-23 11:29:00,7,1,1,5,8
2011-04-23 11:30:00,7,1,1,5,8
2011-04-23 11:31:00,7,1,1,5,8
2011-04-23 11:32:00,7,1,1,5,8
2011-04-23 11:33:00,7,1,1,5,8
2011-04-23 11:34:00,7,1,1,5,8
2011-04-23 11:35:00,185,1,1,5,9
2011-04-23 11:36:00,187,0,1,5,9
2011-04-23 11:37:00,173,0,1,5,9
2011-04-23 11:38:00,169,0,1,5,9
2011-04-23 11:39:00,167,0,1,5,9
2011-04-23 11:40:00,166,0,1,5,9
2011-04-23 11:41:00,165,0,1,5,9
2011-04-23 11:42:00,164,0,1,5,9
2011-04-23 11:43:00,163,0,1,5,9
2011-04-23 11:44:00,162,0,1,5,9
2011-04-23 11:45:00,161,0,1,5,9
2011-04-23 11:46:00,160,0,1,5,9
2011-04-23 11:47:00,159,0,1,5,9
2011-04-23 11:48:00,159,0,1,5,9
2011-04-23 11:49:00,158,0,1,5,9
2011-04-23 11:50:00,158,0,1,5,9
2011-04-23 11:51:00,158,0,1,5,9
2011-04-23 11:52:00,156,1,1,5,9
2011-04-23 11:53:00,7,1,1,5,8
2011-04-23 11:54:00,6,1,1,5,8
2011-04-23 11:55:00,7,1,1,5,8
2011-04-23 11:56:00,6,1,1,5,8
2011-04-23 11:57:00,7,1,1,4,8
2011-04-23 11:58:00,7,1,1,5,8
2011-04-23 11:59:00,7,1,1,5,8
2011-04-23 12:00:00,7,1,1,5,8
2011-04-23 12:01:00,7,1,1,5,8
2011-04-23 12:02:00,6,1,1,5,8
2011-04-23 12:03:00,7,1,1,5,8
2011-04-23 12:04:00,6,1,1,4,8
2011-04-23 12:05:00,7,1,1,5,8
2011-04-23 12:06:00,7,1,1,5,8
2011-04-23 12:07:00,7,1,1,5,8
2011-04-23 12:08:00,6,1,1,5,8
2011-04-23 12:09:00,7,1,1,5,8
2011-04-23 12:10:00,7,1,1,5,8
2011-04-23 12:11:00,7,1,1,5,8
2011-04-23 12:12:00,7,1,1,5,8
2011-04-23 12:13:00,7,1,1,5,8
2011-04-23 12:14:00,7,1,1,5,8
2011-04-23 12:15:00,6,1,1,5,8
2011-04-23 12:16:00,7,1,1,5,8
2011-04-23 12:17:00,6,1,1,5,8
2011-04-23 12:18:00,7,1,1,5,8
2011-04-23 12:19:00,7,1,1,5,8
2011-04-23 12:20:00,7,1,1,5,8
2011-04-23 12:21:00,7,1,1,5,8
2011-04-23 12:22:00,6,1,1,5,8
2011-04-23 12:23:00,6,1,1,5,8
2011-04-23 12:24:00,7,1,1,5,8
2011-04-23 12:25:00,7,1,1,5,8
2011-04-23 12:26:00,7,1,1,5,8
2011-04-23 12:27:00,7,1,1,5,8
2011-04-23 12:28:00,7,1,1,5,8
2011-04-23 12:29:00,7,1,1,5,8
2011-04-23 12:30:00,188,1,1,5,9
2011-04-23 12:31:00,182,0,1,5,9
2011-04-23 12:32:00,172,0,1,5,9
2011-04-23 12:33:00,170,0,1,5,9
2011-04-23 12:34:00,168,0,1,5,9
2011-04-23 12:35:00,167,0,1,5,9
2011-04-23 12:36:00,167,0,1,5,9
2011-04-23 12:37:00,166,0,1,5,9
2011-04-23 12:38:00,166,0,1,5,9
2011-04-23 12:39:00,164,0,1,5,9
2011-04-23 12:40:00,164,0,1,5,9
2011-04-23 12:41:00,163,0,1,5,9
2011-04-23 12:42:00,165,0,1,5,9
2011-04-23 12:43:00,164,0,1,5,9
2011-04-23 12:44:00,163,0,1,5,9
2011-04-23 12:45:00,161,0,1,5,9
2011-04-23 12:46:00,160,0,1,5,9
2011-04-23 12:47:00,158,1,1,5,9
2011-04-23 12:48:00,6,1,1,5,8
2011-04-23 12:49:00,7,1,1,5,8
2011-04-23 12:50:00,7,1,1,5,8
2011-04-23 12:51:00,7,1,1,5,8
2011-04-23 12:52:00,7,1,1,5,8
2011-04-23 12:53:00,7,1,1,5,8
2011-04-23 12:54:00,7,1,1,5,8
2011-04-23 12:55:00,7,1,1,5,8
2011-04-23 12:56:00,7,1,1,5,8
2011-04-23 12:57:00,7,1,1,5,8
2011-04-23 12:58:00,7,1,1,5,8
2011-04-23 12:59:00,7,1,1,5,8
2011-04-23 13:00:00,7,1,1,5,8
2011-04-23 13:01:00,7,1,1,5,8
2011-04-23 13:02:00,7,1,1,5,8
2011-04-23 13:03:00,7,1,1,5,8
2011-04-23 13:04:00,7,0,1,5,8
2011-04-23 13:05:00,7,1,1,5,8
2011-04-23 13:06:00,7,0,1,5,8
2011-04-23 13:07:00,7,1,1,5,8
2011-04-23 13:08:00,7,1,1,5,8
2011-04-23 13:09:00,7,1,1,5,8
2011-04-23 13:10:00,7,1,1,5,8
2011-04-23 13:11:00,7,1,1,5,8
2011-04-23 13:12:00,7,1,1,5,8
2011-04-23 13:13:00,7,1,1,5,8
2011-04-23 13:14:00,7,1,1,5,8
2011-04-23 13:15:00,6,1,1,4,8
2011-04-23 13:16:00,7,1,1,5,8
2011-04-23 13:17:00,7,1,1,4,8
2011-04-23 13:18:00,6,1,1,5,8
2011-04-23 13:19:00,6,1,1,4,8
2011-04-23 13:20:00,7,1,1,5,8
2011-04-23 13:21:00,7,1,1,4,8
2011-04-23 13:22:00,7,1,1,4,8
2011-04-23 13:23:00,6,1,1,5,8
2011-04-23 13:24:00,188,1,1,5,9
2011-04-23 13:25:00,185,0,1,5,9
2011-04-23 13:26:00,174,0,1,5,9
2011-04-23 13:27:00,171,0,1,5,9
2011-04-23 13:28:00,170,0,1,5,9
2011-04-23 13:29:00,169,0,1,5,9
2011-04-23 13:30:00,169,0,1,5,9
2011-04-23 13:31:00,168,0,1,5,9
2011-04-23 13:32:00,167,0,1,5,9
2011-04-23 13:33:00,166,0,1,5,9
2011-04-23 13:34:00,164,0,1,5,9
2011-04-23 13:35:00,163,0,1,5,9
2011-04-23 13:36:00,162,0,1,5,9
2011-04-23 13:37:00,161,0,1,5,9
2011-04-23 13:38:00,162,0,1,5,9
2011-04-23 13:39:00,161,0,1,5,9
2011-04-23 13:40:00,161,0,1,5,9
2011-04-23 13:41:00,159,1,1,5,9
2011-04-23 13:42:00,6,1,1,5,8
2011-04-23 13:43:00,6,1,1,5,8
2011-04-23 13:44:00,7,1,1,5,8
2011-04-23 13:45:00,6,1,1,5,8
2011-04-23 13:46:00,6,1,1,5,8
2011-04-23 13:47:00,6,1,1,5,8
2011-04-23 13:48:00,6,1,1,4,8
2011-04-23 13:49:00,6,1,1,5,8
2011-04-23 13:50:00,6,1,1,4,8
2011-04-23 13:51:00,6,1,1,5,8
2011-04-23 13:52:00,46,1,1,4,8
2011-04-23 13:53:00,7,1,1,4,8
2011-04-23 13:54:00,6,1,1,5,8
2011-04-23 13:55:00,7,1,1,5,8
2011-04-23 13:56:00,6,1,1,5,8
2011-04-23 13:57:00,7,1,1,5,8
2011-04-23 13:58:00,6,1,1,5,8
2011-04-23 13:59:00,46,1,1,5,8
2011-04-23 14:00:00,6,1,1,5,8
2011-04-23 14:01:00,6,5,1059,4,8
2011-04-23 14:02:00,2,5,1046,3,5
2011-04-23 14:03:00,2,5,1049,3,5
2011-04-23 14:04:00,2,5,1053,3,5
2011-04-23 14:05:00,2,5,1055,3,5
2011-04-23 14:06:00,2,5,1055,3,5
2011-04-23 14:07:00,2,5,1055,3,5
2011-04-23 14:08:00,7,5,1054,5,8
2011-04-23 14:09:00,6,5,1059,4,8
2011-04-23 14:10:00,6,1,1,5,8
2011-04-23 14:11:00,6,5,1062,4,8
2011-04-23 14:12:00,6,1,1,5,8
2011-04-23 14:13:00,6,5,1059,5,8
2011-04-23 14:14:00,6,5,1049,4,8
2011-04-23 14:15:00,6,1,1,4,8
2011-04-23 14:16:00,6,5,1050,5,8
2011-04-23 14:17:00,6,1,1,5,8
2011-04-23 14:18:00,191,4,1060,5,9
2011-04-23 14:19:00,185,0,1,5,9
2011-04-23 14:20:00,175,0,1,5,9
2011-04-23 14:21:00,174,4,1055,5,9
2011-04-23 14:22:00,171,0,1,5,9
2011-04-23 14:23:00,169,0,1,5,9
2011-04-23 14:24:00,167,4,1050,5,9
2011-04-23 14:25:00,166,0,1,5,9
2011-04-23 14:26:00,165,0,1,5,9
2011-04-23 14:27:00,165,7,1041,5,9
2011-04-23 14:28:00,164,0,1,5,9
2011-04-23 14:29:00,164,0,1,5,9
2011-04-23 14:30:00,163,4,1049,5,9
2011-04-23 14:31:00,162,0,1,5,9
2011-04-23 14:32:00,163,0,1,5,9
2011-04-23 14:33:00,160,0,1,5,9
2011-04-23 14:34:00,161,4,1050,5,9
2011-04-23 14:35:00,161,0,1,5,9
2011-04-23 14:36:00,196,0,1,5,9
2011-04-23 14:37:00,196,4,1055,47,9
2011-04-23 14:38:00,7,1,1,47,8
2011-04-23 14:39:00,7,1,1,47,8
2011-04-23 14:40:00,43,5,1051,47,8
2011-04-23 14:41:00,6,1,1,47,8
2011-04-23 14:42:00,7,1,1,46,8
2011-04-23 14:43:00,6,5,1059,45,8
2011-04-23 14:44:00,7,1,1,45,8
2011-04-23 14:45:00,7,1,1,45,8
2011-04-23 14:46:00,6,1,1,45,8
2011-04-23 14:47:00,60,5,1059,45,8
2011-04-23 14:48:00,6,1,1,45,8
2011-04-23 14:49:00,7,1,1,6,8
2011-04-23 14:50:00,43,5,1064,6,8
2011-04-23 14:51:00,7,1,1,6,8
2011-04-23 14:52:00,7,1,1,6,8
2011-04-23 14:53:00,7,5,1059,6,8
2011-04-23 14:54:00,6,5,1054,4,8
2011-04-23 14:55:00,7,1,1,4,8
2011-04-23 14:56:00,7,1,1,4,8
2011-04-23 14:57:00,6,5,1062,5,8
2011-04-23 14:58:00,6,1,1,4,8
2011-04-23 14:59:00,43,1,1,5,8
2011-04-23 15:00:00,43,1,1,4,8
2011-04-23 15:01:00,7,5,1060,4,8
2011-04-23 15:02:00,6,1,1,5,8
2011-04-23 15:03:00,6,1,1,5,8
2011-04-23 15:04:00,7,1,1,4,8
2011-04-23 15:05:00,185,5,1070,5,9
2011-04-23 15:06:00,190,0,1,5,9
2011-04-23 15:07:00,176,0,1,5,9
2011-04-23 15:08:00,173,4,1068,5,9
2011-04-23 15:09:00,206,0,1,5,9
2011-04-23 15:10:00,177,5,9,1940,12
2011-04-23 15:11:00,177,4,6,1931,11
2011-04-23 15:12:00,169,4,1063,5,9
2011-04-23 15:13:00,167,0,1,5,9
2011-04-23 15:14:00,166,0,1,5,9
2011-04-23 15:15:00,166,0,1,5,9
2011-04-23 15:16:00,165,4,1064,5,9
2011-04-23 15:17:00,163,0,1,5,9
2011-04-23 15:18:00,162,0,1,5,9
2011-04-23 15:19:00,163,5,1063,5,9
2011-04-23 15:20:00,199,0,1,5,9
2011-04-23 15:21:00,162,0,1,5,9
2011-04-23 15:22:00,162,0,1,5,9
2011-04-23 15:23:00,160,4,1058,5,9
2011-04-23 15:24:00,161,0,1,5,9
2011-04-23 15:25:00,160,0,1,5,9
2011-04-23 15:26:00,160,4,1046,5,9
2011-04-23 15:27:00,159,0,1,5,9
2011-04-23 15:28:00,158,1,1,5,9
2011-04-23 15:29:00,6,5,1058,4,8
2011-04-23 15:30:00,6,1,1,4,8
2011-04-23 15:31:00,6,1,1,4,8
2011-04-23 15:32:00,6,1,1,4,8
2011-04-23 15:33:00,7,5,1057,4,8
2011-04-23 15:34:00,6,1,1,4,8
2011-04-23 15:35:00,6,1,1,4,8
2011-04-23 15:36:00,6,5,1066,4,8
2011-04-23 15:37:00,6,1,1,4,8
2011-04-23 15:38:00,6,1,1,4,8
2011-04-23 15:39:00,7,5,1059,5,8
2011-04-23 15:40:00,6,5,1057,4,8
2011-04-23 15:41:00,6,1,1,4,8
2011-04-23 15:42:00,6,1,1,4,8
2011-04-23 15:43:00,7,5,1062,4,8
2011-04-23 15:44:00,6,1,1,4,8
2011-04-23 15:45:00,7,1,1,4,8
2011-04-23 15:46:00,7,5,1058,4,8
2011-04-23 15:47:00,7,1,1,4,8
2011-04-23 15:48:00,7,1,1,5,8
2011-04-23 15:49:00,7,1,1,5,8
2011-04-23 15:50:00,7,5,1057,4,8
2011-04-23 15:51:00,7,1,1,4,8
2011-04-23 15:52:00,7,1,1,5,8
2011-04-23 15:53:00,7,1,1,5,9
2011-04-23 15:54:00,7,5,1055,4,8
2011-04-23 15:55:00,7,1,1,5,8
2011-04-23 15:56:00,7,1,1,5,40
2011-04-23 15:57:00,7,1,1,5,41
2011-04-23 15:58:00,7,5,1064,4,8
2011-04-23 15:59:00,7,1,1,5,8
2011-04-23 16:00:00,8,1,1,5,8
2011-04-23 16:01:00,199,1,1,5,9
2011-04-23 16:02:00,189,0,1,5,23
2011-04-23 16:03:00,210,0,1,5,24
2011-04-23 16:04:00,172,0,1,5,24
2011-04-23 16:05:00,173,0,1,5,24
2011-04-23 16:06:00,170,0,1,5,25
2011-04-23 16:07:00,169,0,1,5,25
2011-04-23 16:08:00,167,0,1,5,21
2011-04-23 16:09:00,166,0,1,5,21
2011-04-23 16:10:00,167,0,1,5,21
2011-04-23 16:11:00,165,0,1,47,21
2011-04-23 16:12:00,165,0,1,47,21
2011-04-23 16:13:00,164,0,1,47,21
2011-04-23 16:14:00,164,0,1,47,21
2011-04-23 16:15:00,162,0,1,47,21
2011-04-23 16:16:00,161,0,1,47,20
2011-04-23 16:17:00,162,0,1,45,20
2011-04-23 16:18:00,162,0,1,45,20
2011-04-23 16:19:00,161,0,1,45,20
2011-04-23 16:20:00,160,0,1,45,20
2011-04-23 16:21:00,160,0,1,45,20
2011-04-23 16:22:00,159,0,1,45,20
2011-04-23 16:23:00,158,0,1,45,20
2011-04-23 16:24:00,7,1,1,45,20
2011-04-23 16:25:00,7,1,1,45,20
2011-04-23 16:26:00,7,1,1,45,20
2011-04-23 16:27:00,7,1,1,45,20
2011-04-23 16:28:00,7,1,1,45,19
2011-04-23 16:29:00,7,1,1,45,20
2011-04-23 16:30:00,7,1,1,45,20
2011-04-23 16:31:00,7,1,1,45,20
2011-04-23 16:32:00,7,1,1,45,20
2011-04-23 16:33:00,7,1,1,45,19
2011-04-23 16:34:00,7,1,1,45,20
2011-04-23 16:35:00,7,1,1,45,20
2011-04-23 16:36:00,7,1,1,45,20
2011-04-23 16:37:00,7,1,1,45,20
2011-04-23 16:38:00,7,1,1,45,19
2011-04-23 16:39:00,7,1,1,45,19
2011-04-23 16:40:00,7,1,1,45,20
2011-04-23 16:41:00,7,1,1,45,19
2011-04-23 16:42:00,6,1,1,45,20
2011-04-23 16:43:00,6,1,1,45,20
2011-04-23 16:44:00,6,1,1,45,20
2011-04-23 16:45:00,7,1,1,45,19
2011-04-23 16:46:00,7,1,1,46,180
2011-04-23 16:47:00,8,1,1,45,190
2011-04-23 16:48:00,8,0,1,45,170
2011-04-23 16:49:00,7,0,1,45,173
2011-04-23 16:50:00,7,0,1,45,173
2011-04-23 16:51:00,7,1,1,45,171
2011-04-23 16:52:00,7,1,1,45,168
2011-04-23 16:53:00,7,0,1,46,165
2011-04-23 16:54:00,7,1,1,45,168
2011-04-23 16:55:00,8,1,1,45,170
2011-04-23 16:56:00,189,0,1,46,171
2011-04-23 16:57:00,185,0,1,46,171
2011-04-23 16:58:00,172,0,1,46,172
2011-04-23 16:59:00,169,0,1,46,172
2011-04-23 17:00:00,168,0,1,46,172
2011-04-23 17:01:00,168,0,1,46,172
2011-04-23 17:02:00,166,0,1,46,172
2011-04-23 17:03:00,166,0,1,46,172
2011-04-23 17:04:00,165,0,1,46,172
2011-04-23 17:05:00,164,0,1,46,172
2011-04-23 17:06:00,163,0,1,46,172
2011-04-23 17:07:00,163,0,1,46,173
2011-04-23 17:08:00,161,0,1,46,172
2011-04-23 17:09:00,161,0,1,46,172
2011-04-23 17:10:00,160,0,1,46,172
2011-04-23 17:11:00,160,0,1,46,172
2011-04-23 17:12:00,159,0,1,46,171
2011-04-23 17:13:00,160,0,1,46,171
2011-04-23 17:14:00,159,0,1,46,170
2011-04-23 17:15:00,160,0,1,46,170
2011-04-23 17:16:00,158,1,1,46,169
2011-04-23 17:17:00,7,0,1,45,168
2011-04-23 17:18:00,7,0,1,45,168
2011-04-23 17:19:00,8,1,1,45,168
2011-04-23 17:20:00,7,0,1,45,167
2011-04-23 17:21:00,7,0,1,45,167
2011-04-23 17:22:00,8,0,1,45,167
2011-04-23 17:23:00,7,1,1,45,167
2011-04-23 17:24:00,8,0,1,45,166
2011-04-23 17:25:00,8,1,1,45,166
2011-04-23 17:26:00,7,0,1,45,165
2011-04-23 17:27:00,8,1,1,46,166
2011-04-23 17:28:00,7,0,1,45,165
2011-04-23 17:29:00,7,0,1,45,163
2011-04-23 17:30:00,8,0,1,45,165
2011-04-23 17:31:00,7,1,1,45,161
2011-04-23 17:32:00,8,0,1,45,164
2011-04-23 17:33:00,8,0,1,45,163
2011-04-23 17:34:00,7,0,1,45,160
2011-04-23 17:35:00,8,0,1,45,163
2011-04-23 17:36:00,7,0,1,45,159
2011-04-23 17:37:00,7,1,1,45,160
2011-04-23 17:38:00,7,1,1,45,165
2011-04-23 17:39:00,7,0,1,45,163
2011-04-23 17:40:00,7,0,1,45,162
2011-04-23 17:41:00,7,1,1,45,161
2011-04-23 17:42:00,7,1,1,46,160
2011-04-23 17:43:00,7,0,1,45,164
2011-04-23 17:44:00,7,1,1,45,161
2011-04-23 17:45:00,7,1,1,45,161
2011-04-23 17:46:00,7,0,1,45,165
2011-04-23 17:47:00,7,0,1,45,161
2011-04-23 17:48:00,7,1,1,45,160
2011-04-23 17:49:00,187,1,1,46,161
2011-04-23 17:50:00,189,0,1,46,161
2011-04-23 17:51:00,177,0,1,46,161
2011-04-23 17:52:00,171,0,1,46,161
2011-04-23 17:53:00,170,0,1,46,161
2011-04-23 17:54:00,205,0,1,46,163
2011-04-23 17:55:00,203,0,1,46,163
2011-04-23 17:56:00,168,0,1,46,162
2011-04-23 17:57:00,169,0,1,46,161
2011-04-23 17:58:00,166,0,1,46,161
2011-04-23 17:59:00,167,0,1,46,161
2011-04-23 18:00:00,165,0,1,46,161
2011-04-23 18:01:00,164,0,1,46,160
2011-04-23 18:02:00,163,0,1,46,161
2011-04-23 18:03:00,163,0,1,46,161
2011-04-23 18:04:00,162,0,1,46,161
2011-04-23 18:05:00,161,0,1,46,161
2011-04-23 18:06:00,161,0,1,46,161
2011-04-23 18:07:00,160,0,1,46,161
2011-04-23 18:08:00,159,0,1,46,161
2011-04-23 18:09:00,160,0,1,46,161
2011-04-23 18:10:00,158,0,1,46,161
2011-04-23 18:11:00,157,0,1,46,161
2011-04-23 18:12:00,157,0,1,46,160
2011-04-23 18:13:00,157,0,5,46,160
2011-04-23 18:14:00,156,1,7,46,160
2011-04-23 18:15:00,7,1,5,46,159
2011-04-23 18:16:00,7,1,4,46,159
2011-04-23 18:17:00,7,1,5,46,159
2011-04-23 18:18:00,7,1,4,46,159
2011-04-23 18:19:00,7,0,4,46,159
2011-04-23 18:20:00,7,1,4,46,159
2011-04-23 18:21:00,7,1,5,46,160
2011-04-23 18:22:00,7,1,4,45,159
2011-04-23 18:23:00,7,1,4,46,160
2011-04-23 18:24:00,7,1,4,46,160
2011-04-23 18:25:00,7,1,4,46,160
2011-04-23 18:26:00,7,1,4,46,160
2011-04-23 18:27:00,7,0,8,46,160
2011-04-23 18:28:00,7,1,3,46,160
2011-04-23 18:29:00,7,1,3,46,160
2011-04-23 18:30:00,7,1,3,46,159
2011-04-23 18:31:00,7,1,3,45,159
2011-04-23 18:32:00,7,1,3,45,159
2011-04-23 18:33:00,7,1,3,45,159
2011-04-23 18:34:00,7,1,3,45,159
2011-04-23 18:35:00,7,1,3,45,159
2011-04-23 18:36:00,7,1,3,45,158
2011-04-23 18:37:00,7,1,3,45,158
2011-04-23 18:38:00,7,1,3,45,159
2011-04-23 18:39:00,7,0,3,45,159
2011-04-23 18:40:00,7,0,3,45,159
2011-04-23 18:41:00,7,1,3,45,159
2011-04-23 18:42:00,43,1,3,45,159
2011-04-23 18:43:00,6,1,3,45,159
2011-04-23 18:44:00,7,0,3,45,159
2011-04-23 18:45:00,45,1,3,45,160
2011-04-23 18:46:00,187,1,3,46,160
2011-04-23 18:47:00,182,0,3,46,159
2011-04-23 18:48:00,170,0,3,46,159
2011-04-23 18:49:00,203,0,3,46,159
2011-04-23 18:50:00,166,0,3,46,160
2011-04-23 18:51:00,198,0,3,46,159
2011-04-23 18:52:00,165,0,3,46,162
2011-04-23 18:53:00,163,0,3,46,163
2011-04-23 18:54:00,162,0,3,46,163
2011-04-23 18:55:00,161,0,3,46,160
2011-04-23 18:56:00,160,0,3,46,161
2011-04-23 18:57:00,160,0,3,45,20
2011-04-23 18:58:00,160,0,3,45,20
2011-04-23 18:59:00,158,0,3,45,20
2011-04-23 19:00:00,158,0,3,45,20
2011-04-23 19:01:00,157,0,3,45,20
2011-04-23 19:02:00,157,0,3,45,20
2011-04-23 19:03:00,156,0,3,45,20
2011-04-23 19:04:00,156,0,3,45,21
2011-04-23 19:05:00,156,0,3,45,21
2011-04-23 19:06:00,156,0,1,45,20
2011-04-23 19:07:00,155,0,1,45,20
2011-04-23 19:08:00,155,0,1,45,20
2011-04-23 19:09:00,156,0,1,45,20
2011-04-23 19:10:00,155,1,1,45,20
2011-04-23 19:11:00,6,1,1,45,19
2011-04-23 19:12:00,7,1,1,45,20
2011-04-23 19:13:00,6,1,1,45,20
2011-04-23 19:14:00,7,1,1,45,20
2011-04-23 19:15:00,7,1,1,45,20
2011-04-23 19:16:00,6,1,1,45,20
2011-04-23 19:17:00,6,1,1,6,8
2011-04-23 19:18:00,6,1,1,6,8
2011-04-23 19:19:00,7,1,1,6,8
2011-04-23 19:20:00,7,1,1,6,8
2011-04-23 19:21:00,6,1,1,6,8
2011-04-23 19:22:00,6,1,1,5,8
2011-04-23 19:23:00,6,1,1,4,8
2011-04-23 19:24:00,7,1,1,5,8
2011-04-23 19:25:00,7,1,1,4,8
2011-04-23 19:26:00,7,1,1,4,8
2011-04-23 19:27:00,6,1,1,4,8
2011-04-23 19:28:00,7,1,1,5,8
2011-04-23 19:29:00,6,1,1,5,8
2011-04-23 19:30:00,6,1,1,4,8
2011-04-23 19:31:00,6,1,1,5,8
2011-04-23 19:32:00,6,1,1,4,8
2011-04-23 19:33:00,6,1,1,4,8
2011-04-23 19:34:00,6,1,1,5,8
2011-04-23 19:35:00,6,1,1,4,8
2011-04-23 19:36:00,6,1,1,5,8
2011-04-23 19:37:00,7,1,1,5,8
2011-04-23 19:38:00,6,1,1,4,8
2011-04-23 19:39:00,6,1,1,4,8
2011-04-23 19:40:00,6,1,1,4,8
2011-04-23 19:41:00,7,1,1,5,8
2011-04-23 19:42:00,178,1,1,5,9
2011-04-23 19:43:00,186,0,1,5,9
2011-04-23 19:44:00,174,0,1,5,9
2011-04-23 19:45:00,169,0,1,5,9
2011-04-23 19:46:00,167,0,1,5,9
2011-04-23 19:47:00,166,0,1,5,9
2011-04-23 19:48:00,166,0,1,5,9
2011-04-23 19:49:00,164,0,1,5,9
2011-04-23 19:50:00,162,0,1,5,9
2011-04-23 19:51:00,162,0,1,5,9
2011-04-23 19:52:00,161,0,1,5,9
2011-04-23 19:53:00,160,0,1,5,9
2011-04-23 19:54:00,160,0,1,5,9
2011-04-23 19:55:00,159,0,1,5,9
2011-04-23 19:56:00,159,0,1,5,9
2011-04-23 19:57:00,158,0,1,5,9
2011-04-23 19:58:00,159,0,1,5,9
2011-04-23 19:59:00,158,0,1,5,9
2011-04-23 20:00:00,157,0,1,5,9
2011-04-23 20:01:00,157,0,1,5,9
2011-04-23 20:02:00,157,0,1,5,9
2011-04-23 20:03:00,156,1,1,5,9
2011-04-23 20:04:00,7,1,1,5,8
2011-04-23 20:05:00,6,1,1,5,8
2011-04-23 20:06:00,6,1,1,5,8
2011-04-23 20:07:00,6,1,1,4,8
2011-04-23 20:08:00,7,1,1,5,8
2011-04-23 20:09:00,6,1,1,4,8
